epoch, time, loss1, loss2, loss3, loss4, total_loss
242, 34.111, 0.0200122632, 0.0027553847, 0.0000326522, 0.3418330848, 0.0228003003
243, 34.251, 0.0197885111, 0.0027490724, 0.0000427285, 0.3459605277, 0.0225803126
244, 34.382, 0.0197078325, 0.0027577041, 0.0000443994, 0.3428636491, 0.0225099362
245, 34.510, 0.0196808316, 0.0027960045, 0.0000360257, 0.3414273262, 0.0225128625
246, 34.641, 0.0200271364, 0.0027682644, 0.0000289078, 0.3409745693, 0.0228243098
247, 34.774, 0.0198198985, 0.0027277949, 0.0000299913, 0.3406700492, 0.0225776844
248, 34.922, 0.0196301844, 0.0027067477, 0.0000323139, 0.3409161270, 0.0223692451
249, 35.109, 0.0195382144, 0.0027094984, 0.0000357889, 0.3430899978, 0.0222835019
250, 35.237, 0.0197503362, 0.0027365838, 0.0000385818, 0.3455202878, 0.0225255005
251, 35.354, 0.0203457419, 0.0027147373, 0.0000369418, 0.3440342247, 0.0230974201
252, 35.472, 0.0198419373, 0.0026807943, 0.0000595706, 0.3451032043, 0.0225823037
253, 35.591, 0.0192290451, 0.0027014515, 0.0000504363, 0.3434518576, 0.0219809338
254, 35.711, 0.0195563175, 0.0027567144, 0.0000237738, 0.3421417773, 0.0223368052
255, 35.835, 0.0191370528, 0.0027120323, 0.0000204880, 0.3426418900, 0.0218695719
256, 35.962, 0.0188789405, 0.0026478628, 0.0000486169, 0.3441687226, 0.0215754192
257, 36.111, 0.0193657018, 0.0026556135, 0.0000436230, 0.3445948958, 0.0220649391
258, 36.275, 0.0193748251, 0.0027361983, 0.0000350544, 0.3452229202, 0.0221460778
259, 36.428, 0.0192949269, 0.0027434665, 0.0000308995, 0.3419532478, 0.0220692921
260, 36.558, 0.0190912876, 0.0026700574, 0.0000700165, 0.3411324620, 0.0218313616
261, 36.702, 0.0191954318, 0.0026557425, 0.0000578011, 0.3408441246, 0.0219089761
262, 36.835, 0.0188220609, 0.0026867155, 0.0000396963, 0.3417423069, 0.0215484723
263, 36.959, 0.0198127329, 0.0027086125, 0.0000432501, 0.3419861794, 0.0225645956
264, 37.120, 0.0192024633, 0.0026580780, 0.0000325583, 0.3422427475, 0.0218931008
265, 37.246, 0.0192964766, 0.0026292936, 0.0000578151, 0.3451992273, 0.0219835844
266, 37.385, 0.0192417521, 0.0026493454, 0.0000411750, 0.3415593207, 0.0219322741
267, 37.537, 0.0193822719, 0.0027164184, 0.0000294689, 0.3448448777, 0.0221281592
268, 37.658, 0.0190896895, 0.0027016227, 0.0000212707, 0.3419911265, 0.0218125843
269, 37.823, 0.0188857056, 0.0026436090, 0.0000284636, 0.3440828025, 0.0215577781
270, 38.087, 0.0194784179, 0.0026190181, 0.0000433032, 0.3468338251, 0.0221407395
271, 38.278, 0.0186969712, 0.0026439393, 0.0000358679, 0.3440119922, 0.0213767774
272, 38.495, 0.0194117632, 0.0026563581, 0.0000397328, 0.3443651497, 0.0221078526
273, 38.679, 0.0187329650, 0.0026805929, 0.0000257239, 0.3455433547, 0.0214392804
274, 38.916, 0.0189398900, 0.0026712876, 0.0000466340, 0.3464445770, 0.0216578115
275, 39.269, 0.0191843342, 0.0026570477, 0.0000469817, 0.3439455330, 0.0218883641
276, 39.554, 0.0195150711, 0.0026726101, 0.0000163790, 0.3410988748, 0.0222040601
277, 39.876, 0.0189238507, 0.0026464979, 0.0000209300, 0.3410157859, 0.0215912797
278, 40.126, 0.0186004359, 0.0026175561, 0.0000753475, 0.3449270129, 0.0212933403
279, 40.511, 0.0188066456, 0.0026303730, 0.0000712165, 0.3407106400, 0.0215082355
280, 40.859, 0.0184778981, 0.0026124956, 0.0000448863, 0.3440247476, 0.0211352799
281, 41.135, 0.0190499127, 0.0026206186, 0.0000273031, 0.3421697021, 0.0216978341
282, 41.314, 0.0185865853, 0.0026496632, 0.0000216781, 0.3425560892, 0.0212579258
283, 41.629, 0.0186993349, 0.0026469892, 0.0000326946, 0.3446788788, 0.0213790182
284, 41.879, 0.0183606483, 0.0025942079, 0.0000438602, 0.3434383273, 0.0209987164
285, 42.087, 0.0188499819, 0.0025715609, 0.0000355126, 0.3438749313, 0.0214570556
286, 42.404, 0.0182611644, 0.0025990454, 0.0000270969, 0.3422277868, 0.0208873078
287, 42.590, 0.0181942973, 0.0026166425, 0.0000333626, 0.3426901400, 0.0208443012
288, 42.866, 0.0184433926, 0.0025782960, 0.0000566766, 0.3420744240, 0.0210783649
289, 43.162, 0.0180958286, 0.0025679134, 0.0000417675, 0.3438136280, 0.0207055099
290, 43.374, 0.0182669759, 0.0025941320, 0.0000254675, 0.3433845043, 0.0208865758
291, 43.700, 0.0177180152, 0.0025962004, 0.0000233736, 0.3427716792, 0.0203375909
292, 43.897, 0.0179139059, 0.0025768338, 0.0000464284, 0.3392228484, 0.0205371678
293, 44.184, 0.0175668672, 0.0025557231, 0.0000500604, 0.3418507874, 0.0201726500
